State,state fips code,county fips code,debt,latitude,longitude,City,Institution Type,Official Program Pass/Zone/Fail,Annual Earnings,Field Study Grouped,,
PA,42,49,2767,"41,203322","-77,194525",ERIE,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,66669,"Literature, Education & Human Sciences",,
PA,42,49,2893,"41,203322","-77,194525",ERIE,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,66669,"Literature, Education & Human Sciences",,
PA,42,49,2847,"41,203322","-77,194525",ERIE,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,66669,"Literature, Education & Human Sciences",,
PA,42,49,2468,"41,203322","-77,194525",ERIE,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,66669,"Literature, Education & Human Sciences",,
PA,42,49,1873,"41,203322","-77,194525",ERIE,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,66669,"Literature, Education & Human Sciences",,
PA,42,49,1275,"41,203322","-77,194525",ERIE,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,66669,"Literature, Education & Human Sciences",,
PA,42,49,2642,"41,203322","-77,194525",ERIE,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,66669,"Literature, Education & Human Sciences",,
PA,42,49,1601,"41,203322","-77,194525",ERIE,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,66669,"Literature, Education & Human Sciences",,
PA,42,49,1475,"41,203322","-77,194525",ERIE,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,66669,"Literature, Education & Human Sciences",,
PA,42,49,1533,"41,203322","-77,194525",ERIE,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,66669,"Literature, Education & Human Sciences",,
PA,42,49,2907,"41,203322","-77,194525",ERIE,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,66669,"Literature, Education & Human Sciences",,
PA,42,49,3446,"41,203322","-77,194525",ERIE,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,66669,"Literature, Education & Human Sciences",,
PA,42,49,1513,"41,203322","-77,194525",ERIE,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,66669,"Literature, Education & Human Sciences",,
PA,42,49,1311,"41,203322","-77,194525",ERIE,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,66669,"Literature, Education & Human Sciences",,
PA,42,49,1199,"41,203322","-77,194525",ERIE,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,66669,"Literature, Education & Human Sciences",,
PA,42,49,1125,"41,203322","-77,194525",ERIE,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,66669,"Literature, Education & Human Sciences",,
PA,42,49,2166,"41,203322","-77,194525",ERIE,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,66669,"Literature, Education & Human Sciences",,
PA,42,49,2989,"41,203322","-77,194525",ERIE,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,66669,"Literature, Education & Human Sciences",,
PA,42,49,2017,"41,203322","-77,194525",ERIE,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,66669,"Literature, Education & Human Sciences",,
PA,42,49,2453,"41,203322","-77,194525",ERIE,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,66669,"Literature, Education & Human Sciences",,
PA,42,49,2761,"41,203322","-77,194525",ERIE,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,66669,"Literature, Education & Human Sciences",,
PA,42,49,2586,"41,203322","-77,194525",ERIE,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,66669,"Literature, Education & Human Sciences",,
PA,42,49,2494,"41,203322","-77,194525",ERIE,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,66669,"Literature, Education & Human Sciences",,
PA,42,69,2022,"41,203322","-77,194525",SCRANTON,"PRIVATE, NOT-FOR-PROFIT 2 TO 3 YEARS",PASS,40213,Sciences,,
PA,42,69,1009,"41,203322","-77,194525",SCRANTON,"PRIVATE, NOT-FOR-PROFIT 2 TO 3 YEARS",PASS,40213,Sciences,,
PA,42,69,991,"41,203322","-77,194525",SCRANTON,"PRIVATE, NOT-FOR-PROFIT 2 TO 3 YEARS",PASS,40213,Sciences,,
PA,42,69,1605,"41,203322","-77,194525",SCRANTON,"PRIVATE, NOT-FOR-PROFIT 2 TO 3 YEARS",PASS,40213,Sciences,,
PA,42,69,1139,"41,203322","-77,194525",SCRANTON,"PRIVATE, NOT-FOR-PROFIT 2 TO 3 YEARS",PASS,40213,Sciences,,
PA,42,69,1034,"41,203322","-77,194525",SCRANTON,"PRIVATE, NOT-FOR-PROFIT 2 TO 3 YEARS",PASS,40213,Sciences,,
TX,48,13,1010,"31,968599","-99,901813",SAN ANTONIO,PUBLIC 2 TO 3 YEARS,PASS,28903,Sciences,,
CO,8,1,5327,"39,550051","-105,782067",AURORA,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,41776,"Literature, Education & Human Sciences",,
OH,39,29,50,"40,417287","-82,907123",ALLIANCE,PROPRIETARY 2 TO 3 YEARS,ZONE,12394,Others,,
OH,39,29,483,"40,417287","-82,907123",ALLIANCE,PROPRIETARY 2 TO 3 YEARS,ZONE,12394,Others,,
OH,39,29,744,"40,417287","-82,907123",ALLIANCE,PROPRIETARY 2 TO 3 YEARS,ZONE,12394,Others,,
OH,39,43,438,"40,417287","-82,907123",MILAN,PROPRIETARY LESS THAN 2 YEARS,PASS,14411,Others,,
OH,39,43,835,"40,417287","-82,907123",MILAN,PROPRIETARY LESS THAN 2 YEARS,PASS,14411,Others,,
OH,39,43,1098,"40,417287","-82,907123",MILAN,PROPRIETARY LESS THAN 2 YEARS,PASS,14411,Others,,
OH,39,43,1290,"40,417287","-82,907123",MILAN,PROPRIETARY LESS THAN 2 YEARS,PASS,14411,Others,,
HI,15,3,1311,"19,898682","-155,665857",HONOLULU,PUBLIC 4 YEARS OR MORE,PASS,51059,"Literature, Education & Human Sciences",,
HI,15,3,50,"19,898682","-155,665857",HONOLULU,PUBLIC 4 YEARS OR MORE,PASS,51059,"Literature, Education & Human Sciences",,
FL,12,101,1311,"27,664827","-81,515754",NEW PORT RICHEY,PUBLIC 4 YEARS OR MORE,PASS,33035,Sciences,,
FL,12,101,1311,"27,664827","-81,515754",NEW PORT RICHEY,PUBLIC 4 YEARS OR MORE,PASS,33035,Sciences,,
FL,12,101,524,"27,664827","-81,515754",NEW PORT RICHEY,PUBLIC 4 YEARS OR MORE,PASS,33035,Sciences,,
FL,12,101,524,"27,664827","-81,515754",NEW PORT RICHEY,PUBLIC 4 YEARS OR MORE,PASS,33035,Sciences,,
FL,12,101,874,"27,664827","-81,515754",NEW PORT RICHEY,PUBLIC 4 YEARS OR MORE,PASS,33035,Sciences,,
TX,48,85,637,"31,968599","-99,901813",DALLAS,PUBLIC 2 TO 3 YEARS,PASS,39886,Health field,,
TX,48,85,364,"31,968599","-99,901813",DALLAS,PUBLIC 2 TO 3 YEARS,PASS,39886,Health field,,
TX,48,85,977,"31,968599","-99,901813",DALLAS,PUBLIC 2 TO 3 YEARS,PASS,39886,Health field,,
TX,48,85,1000,"31,968599","-99,901813",DALLAS,PUBLIC 2 TO 3 YEARS,PASS,39886,Health field,,
TX,48,85,682,"31,968599","-99,901813",DALLAS,PUBLIC 2 TO 3 YEARS,PASS,39886,Health field,,
CA,6,37,815,"36,778261","-119,417932",PASADENA,PUBLIC 2 TO 3 YEARS,PASS,15028,Others,,
CA,6,37,690,"36,778261","-119,417932",PASADENA,PUBLIC 2 TO 3 YEARS,PASS,15028,Others,,
CA,6,37,691,"36,778261","-119,417932",PASADENA,PUBLIC 2 TO 3 YEARS,PASS,15028,Others,,
CA,6,37,676,"36,778261","-119,417932",PASADENA,PUBLIC 2 TO 3 YEARS,PASS,15028,Others,,
TX,48,323,160,"31,968599","-99,901813",EAGLE PASS,PROPRIETARY LESS THAN 2 YEARS,PASS,15323,Others,,
PR,72,7,8,"18,220833","-66,590149",CAGUAS,PROPRIETARY 4 YEARS OR MORE,PASS,7468,Sciences,,
PR,72,7,31,"18,220833","-66,590149",CAGUAS,PROPRIETARY 4 YEARS OR MORE,PASS,7468,Sciences,,
PR,72,7,26,"18,220833","-66,590149",CAGUAS,PROPRIETARY 4 YEARS OR MORE,PASS,7468,Sciences,,
PR,72,7,39,"18,220833","-66,590149",CAGUAS,PROPRIETARY 4 YEARS OR MORE,PASS,7468,Sciences,,
PR,72,7,55,"18,220833","-66,590149",CAGUAS,PROPRIETARY 4 YEARS OR MORE,PASS,7468,Sciences,,
PR,72,7,55,"18,220833","-66,590149",CAGUAS,PROPRIETARY 4 YEARS OR MORE,PASS,7468,Sciences,,
PR,72,7,51,"18,220833","-66,590149",CAGUAS,PROPRIETARY 4 YEARS OR MORE,PASS,7468,Sciences,,
LA,22,33,1311,"31,244823","-92,145024",BATON ROUGE,PROPRIETARY LESS THAN 2 YEARS,ZONE,16758,Others,,
LA,22,33,1311,"31,244823","-92,145024",BATON ROUGE,PROPRIETARY LESS THAN 2 YEARS,ZONE,16758,Others,,
OH,39,5,678,"40,417287","-82,907123",MANSFIELD,PUBLIC 2 TO 3 YEARS,PASS,29313,Health field,,
OH,39,5,69,"40,417287","-82,907123",MANSFIELD,PUBLIC 2 TO 3 YEARS,PASS,29313,Health field,,
OH,39,5,283,"40,417287","-82,907123",MANSFIELD,PUBLIC 2 TO 3 YEARS,PASS,29313,Health field,,
OH,39,5,483,"40,417287","-82,907123",MANSFIELD,PUBLIC 2 TO 3 YEARS,PASS,29313,Health field,,
OK,40,103,797,"35,007752","-97,092877",STILLWATER,PROPRIETARY LESS THAN 2 YEARS,PASS,13414,Others,,
TN,47,157,966,"35,517491","-86,580447",MEMPHIS,PUBLIC 2 TO 3 YEARS,PASS,11499,Others,,
TN,47,157,874,"35,517491","-86,580447",MEMPHIS,PUBLIC 2 TO 3 YEARS,PASS,11499,Others,,
TX,48,59,50,"31,968599","-99,901813",ABILENE,PROPRIETARY LESS THAN 2 YEARS,PASS,11475,Others,,
PR,72,7,50,"18,220833","-66,590149",CAGUAS,PROPRIETARY 4 YEARS OR MORE,PASS,7468,Sciences,,
PR,72,7,50,"18,220833","-66,590149",CAGUAS,PROPRIETARY 4 YEARS OR MORE,PASS,7468,Sciences,,
PR,72,7,50,"18,220833","-66,590149",CAGUAS,PROPRIETARY 4 YEARS OR MORE,PASS,7468,Sciences,,
PR,72,7,50,"18,220833","-66,590149",CAGUAS,PROPRIETARY 4 YEARS OR MORE,PASS,7468,Sciences,,
PR,72,7,50,"18,220833","-66,590149",CAGUAS,PROPRIETARY 4 YEARS OR MORE,PASS,7468,Sciences,,
PR,72,7,50,"18,220833","-66,590149",CAGUAS,PROPRIETARY 4 YEARS OR MORE,PASS,7468,Sciences,,
PR,72,7,50,"18,220833","-66,590149",CAGUAS,PROPRIETARY 4 YEARS OR MORE,PASS,7468,Sciences,,
PR,72,7,50,"18,220833","-66,590149",CAGUAS,PROPRIETARY 4 YEARS OR MORE,PASS,7468,Sciences,,
PR,72,7,50,"18,220833","-66,590149",CAGUAS,PROPRIETARY 4 YEARS OR MORE,PASS,7468,Sciences,,
PR,72,7,50,"18,220833","-66,590149",CAGUAS,PROPRIETARY 4 YEARS OR MORE,PASS,7468,Sciences,,
PR,72,7,50,"18,220833","-66,590149",CAGUAS,PROPRIETARY 4 YEARS OR MORE,PASS,7468,Sciences,,
PR,72,7,50,"18,220833","-66,590149",CAGUAS,PROPRIETARY 4 YEARS OR MORE,PASS,7468,Sciences,,
PR,72,7,50,"18,220833","-66,590149",CAGUAS,PROPRIETARY 4 YEARS OR MORE,PASS,7468,Sciences,,
PR,72,7,50,"18,220833","-66,590149",CAGUAS,PROPRIETARY 4 YEARS OR MORE,PASS,7468,Sciences,,
PR,72,7,50,"18,220833","-66,590149",CAGUAS,PROPRIETARY 4 YEARS OR MORE,PASS,7468,Sciences,,
PR,72,7,50,"18,220833","-66,590149",CAGUAS,PROPRIETARY 4 YEARS OR MORE,PASS,7468,Sciences,,
CA,6,23,1311,"36,778261","-119,417932",BLUE LAKE,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,19490,Others,,
DE,10,3,799,"38,910832","-75,52767",WILMINGTON,PUBLIC 2 TO 3 YEARS,PASS,83055,Sciences,,
DE,10,3,1231,"38,910832","-75,52767",WILMINGTON,PUBLIC 2 TO 3 YEARS,PASS,83055,Sciences,,
DE,10,3,960,"38,910832","-75,52767",WILMINGTON,PUBLIC 2 TO 3 YEARS,PASS,83055,Sciences,,
DE,10,3,1213,"38,910832","-75,52767",WILMINGTON,PUBLIC 2 TO 3 YEARS,PASS,83055,Sciences,,
DE,10,3,752,"38,910832","-75,52767",WILMINGTON,PUBLIC 2 TO 3 YEARS,PASS,83055,Sciences,,
DE,10,3,1213,"38,910832","-75,52767",WILMINGTON,PUBLIC 2 TO 3 YEARS,PASS,83055,Sciences,,
DE,10,3,752,"38,910832","-75,52767",WILMINGTON,PUBLIC 2 TO 3 YEARS,PASS,83055,Sciences,,
DE,10,3,960,"38,910832","-75,52767",WILMINGTON,PUBLIC 2 TO 3 YEARS,PASS,83055,Sciences,,
DE,10,3,808,"38,910832","-75,52767",WILMINGTON,PUBLIC 2 TO 3 YEARS,PASS,83055,Sciences,,
DE,10,3,708,"38,910832","-75,52767",WILMINGTON,PUBLIC 2 TO 3 YEARS,PASS,83055,Sciences,,
PR,72,7,24,"18,220833","-66,590149",CAGUAS,PROPRIETARY 4 YEARS OR MORE,PASS,7468,Sciences,,
PR,72,7,50,"18,220833","-66,590149",CAGUAS,PROPRIETARY 4 YEARS OR MORE,PASS,7468,Sciences,,
PR,72,7,40,"18,220833","-66,590149",CAGUAS,PROPRIETARY 4 YEARS OR MORE,PASS,7468,Sciences,,
PR,72,7,44,"18,220833","-66,590149",CAGUAS,PROPRIETARY 4 YEARS OR MORE,PASS,7468,Sciences,,
PR,72,7,56,"18,220833","-66,590149",CAGUAS,PROPRIETARY 4 YEARS OR MORE,PASS,7468,Sciences,,
PR,72,7,53,"18,220833","-66,590149",CAGUAS,PROPRIETARY 4 YEARS OR MORE,PASS,7468,Sciences,,
PR,72,7,52,"18,220833","-66,590149",CAGUAS,PROPRIETARY 4 YEARS OR MORE,PASS,7468,Sciences,,
TX,48,85,1835,"31,968599","-99,901813",GARLAND,PROPRIETARY LESS THAN 2 YEARS,PASS,13585,Others,,
TX,48,85,1731,"31,968599","-99,901813",GARLAND,PROPRIETARY LESS THAN 2 YEARS,PASS,13585,Others,,
TX,48,85,1146,"31,968599","-99,901813",GARLAND,PROPRIETARY LESS THAN 2 YEARS,PASS,13585,Others,,
TX,48,85,1299,"31,968599","-99,901813",GARLAND,PROPRIETARY LESS THAN 2 YEARS,PASS,13585,Others,,
TX,48,85,1283,"31,968599","-99,901813",GARLAND,PROPRIETARY LESS THAN 2 YEARS,PASS,13585,Others,,
TX,48,85,1252,"31,968599","-99,901813",GARLAND,PROPRIETARY LESS THAN 2 YEARS,PASS,13585,Others,,
TX,48,85,1269,"31,968599","-99,901813",GARLAND,PROPRIETARY LESS THAN 2 YEARS,PASS,13585,Others,,
TX,48,85,1269,"31,968599","-99,901813",GARLAND,PROPRIETARY LESS THAN 2 YEARS,PASS,13585,Others,,
TX,48,85,1269,"31,968599","-99,901813",GARLAND,PROPRIETARY LESS THAN 2 YEARS,PASS,13585,Others,,
TX,48,85,1298,"31,968599","-99,901813",GARLAND,PROPRIETARY LESS THAN 2 YEARS,PASS,13585,Others,,
MD,24,37,1079,"39,045755","-76,641271",CALIFORNIA,PROPRIETARY LESS THAN 2 YEARS,PASS,16043,Others,,
CO,8,1,2222,"39,550051","-105,782067",AURORA,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,41776,"Literature, Education & Human Sciences",,
CO,8,1,743,"39,550051","-105,782067",AURORA,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,41776,"Literature, Education & Human Sciences",,
CA,6,73,6299,"36,778261","-119,417932",SAN DIEGO,PUBLIC 2 TO 3 YEARS,PASS,13719,Others,,
CA,6,73,1785,"36,778261","-119,417932",SAN DIEGO,PUBLIC 2 TO 3 YEARS,PASS,13719,Others,,
CA,6,73,2797,"36,778261","-119,417932",SAN DIEGO,PUBLIC 2 TO 3 YEARS,PASS,13719,Others,,
KY,21,11,50,"37,839333","-84,270018",MOUNT STERLING,PROPRIETARY 2 TO 3 YEARS,PASS,12145,Others,,
PA,42,71,1380,"41,203322","-77,194525",LANCASTER,PUBLIC 2 TO 3 YEARS,PASS,32625,Sciences,,
PA,42,71,1657,"41,203322","-77,194525",LANCASTER,PUBLIC 2 TO 3 YEARS,PASS,32625,Sciences,,
UT,49,35,1019,"39,32098","-111,093731",SALT LAKE CITY,PUBLIC 2 TO 3 YEARS,PASS,22404,Health field,,
UT,49,35,1200,"39,32098","-111,093731",SALT LAKE CITY,PUBLIC 2 TO 3 YEARS,PASS,22404,Health field,,
OK,40,17,520,"35,007752","-97,092877",OKLAHOMA CITY,PUBLIC 2 TO 3 YEARS,PASS,23283,Sciences,,
LA,22,33,874,"31,244823","-92,145024",BATON ROUGE,PROPRIETARY LESS THAN 2 YEARS,ZONE,16758,Others,,
FL,12,57,3742,"27,664827","-81,515754",TAMPA,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,20578,Sciences,,
FL,12,57,5092,"27,664827","-81,515754",TAMPA,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,20578,Sciences,,
FL,12,57,3354,"27,664827","-81,515754",TAMPA,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,20578,Sciences,,
FL,12,57,3480,"27,664827","-81,515754",TAMPA,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,20578,Sciences,,
FL,12,57,5167,"27,664827","-81,515754",TAMPA,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,20578,Sciences,,
FL,12,57,1284,"27,664827","-81,515754",TAMPA,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,20578,Sciences,,
FL,12,57,1881,"27,664827","-81,515754",TAMPA,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,20578,Sciences,,
FL,12,57,1311,"27,664827","-81,515754",TAMPA,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,20578,Sciences,,
FL,12,57,2400,"27,664827","-81,515754",TAMPA,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,20578,Sciences,,
FL,12,57,4032,"27,664827","-81,515754",TAMPA,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,20578,Sciences,,
FL,12,57,3710,"27,664827","-81,515754",TAMPA,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,20578,Sciences,,
FL,12,57,1645,"27,664827","-81,515754",TAMPA,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,20578,Sciences,,
FL,12,57,3996,"27,664827","-81,515754",TAMPA,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,20578,Sciences,,
FL,12,57,1792,"27,664827","-81,515754",TAMPA,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,20578,Sciences,,
FL,12,57,3808,"27,664827","-81,515754",TAMPA,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,20578,Sciences,,
FL,12,57,2879,"27,664827","-81,515754",TAMPA,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,20578,Sciences,,
FL,12,57,4636,"27,664827","-81,515754",TAMPA,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,20578,Sciences,,
FL,12,57,4413,"27,664827","-81,515754",TAMPA,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,20578,Sciences,,
FL,12,57,4184,"27,664827","-81,515754",TAMPA,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,20578,Sciences,,
FL,12,57,983,"27,664827","-81,515754",TAMPA,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,20578,Sciences,,
FL,12,57,4805,"27,664827","-81,515754",TAMPA,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,20578,Sciences,,
FL,12,57,3698,"27,664827","-81,515754",TAMPA,"PRIVATE, NOT-FOR-PROFIT 4 YEARS OR MORE",PASS,20578,Sciences,,
TX,48,157,1311,"31,968599","-99,901813",HOUSTON,PROPRIETARY 2 TO 3 YEARS,PASS,18641,Health field,,
OH,39,167,50,"40,417287","-82,907123",MARIETTA,PUBLIC 2 TO 3 YEARS,PASS,13565,Others,,
OH,39,167,50,"40,417287","-82,907123",MARIETTA,PUBLIC 2 TO 3 YEARS,PASS,13565,Others,,
OH,39,167,50,"40,417287","-82,907123",MARIETTA,PUBLIC 2 TO 3 YEARS,PASS,13565,Others,,
OH,39,167,50,"40,417287","-82,907123",MARIETTA,PUBLIC 2 TO 3 YEARS,PASS,13565,Others,,
OH,39,167,50,"40,417287","-82,907123",MARIETTA,PUBLIC 2 TO 3 YEARS,PASS,13565,Others,,
AZ,4,13,1674,"34,048928","-111,093731",TEMPE,PUBLIC 4 YEARS OR MORE,PASS,53098,"Finance, Economy and Business",,
KY,21,59,50,"37,839333","-84,270018",OWENSBORO,PROPRIETARY 4 YEARS OR MORE,PASS,17489,Others,,
KY,21,59,50,"37,839333","-84,270018",OWENSBORO,PROPRIETARY 4 YEARS OR MORE,PASS,17489,Others,,
TX,48,113,598,"31,968599","-99,901813",GRAND PRAIRIE,PROPRIETARY 2 TO 3 YEARS,PASS,24150,Others,,
TX,48,209,523,"31,968599","-99,901813",AUSTIN,PUBLIC 2 TO 3 YEARS,PASS,20190,Others,,
TX,48,209,512,"31,968599","-99,901813",AUSTIN,PUBLIC 2 TO 3 YEARS,PASS,20190,Others,,
TX,48,209,707,"31,968599","-99,901813",AUSTIN,PUBLIC 2 TO 3 YEARS,PASS,20190,Others,,
TX,48,209,977,"31,968599","-99,901813",AUSTIN,PUBLIC 2 TO 3 YEARS,PASS,20190,Others,,
TX,48,209,1211,"31,968599","-99,901813",AUSTIN,PUBLIC 2 TO 3 YEARS,PASS,20190,Others,,
TX,48,209,965,"31,968599","-99,901813",AUSTIN,PUBLIC 2 TO 3 YEARS,PASS,20190,Others,,
TX,48,209,972,"31,968599","-99,901813",AUSTIN,PUBLIC 2 TO 3 YEARS,PASS,20190,Others,,
TX,48,209,1036,"31,968599","-99,901813",AUSTIN,PUBLIC 2 TO 3 YEARS,PASS,20190,Others,,
TX,48,209,866,"31,968599","-99,901813",AUSTIN,PUBLIC 2 TO 3 YEARS,PASS,20190,Others,,
TX,48,209,810,"31,968599","-99,901813",AUSTIN,PUBLIC 2 TO 3 YEARS,PASS,20190,Others,,
FL,12,3,2105,"27,664827","-81,515754",JACKSONVILLE,PUBLIC 4 YEARS OR MORE,PASS,15562,Others,,
FL,12,3,2047,"27,664827","-81,515754",JACKSONVILLE,PUBLIC 4 YEARS OR MORE,PASS,15562,Others,,
FL,12,3,2328,"27,664827","-81,515754",JACKSONVILLE,PUBLIC 4 YEARS OR MORE,PASS,15562,Others,,
FL,12,3,1229,"27,664827","-81,515754",JACKSONVILLE,PUBLIC 4 YEARS OR MORE,PASS,15562,Others,,
FL,12,3,2067,"27,664827","-81,515754",JACKSONVILLE,PUBLIC 4 YEARS OR MORE,PASS,15562,Others,,
FL,12,103,2817,"27,664827","-81,515754",CLEARWATER,PROPRIETARY 2 TO 3 YEARS,PASS,14790,Others,,
FL,12,103,1712,"27,664827","-81,515754",CLEARWATER,PROPRIETARY 2 TO 3 YEARS,PASS,14790,Others,,
FL,12,21,50,"27,664827","-81,515754",NAPLES,PUBLIC 2 TO 3 YEARS,PASS,35462,Health field,,
CA,6,37,2578,"36,778261","-119,417932",CERRITOS,PROPRIETARY 4 YEARS OR MORE,ZONE,22861,Others,,
CA,6,37,2352,"36,778261","-119,417932",CERRITOS,PROPRIETARY 4 YEARS OR MORE,ZONE,22861,Others,,
CA,6,37,1572,"36,778261","-119,417932",CERRITOS,PROPRIETARY 4 YEARS OR MORE,ZONE,22861,Others,,
VA,51,550,50,"37,431573","-78,656894",VIRGINIA BEACH,PROPRIETARY 4 YEARS OR MORE,PASS,21645,Others,,
NV,32,3,2487,"38,80261","-116,419389",LAS VEGAS,PROPRIETARY 2 TO 3 YEARS,FAIL,15102,Others,,
NV,32,3,2024,"38,80261","-116,419389",LAS VEGAS,PROPRIETARY 2 TO 3 YEARS,FAIL,15102,Others,,
NV,32,3,1212,"38,80261","-116,419389",LAS VEGAS,PROPRIETARY 2 TO 3 YEARS,FAIL,15102,Others,,
NV,32,3,1230,"38,80261","-116,419389",LAS VEGAS,PROPRIETARY 2 TO 3 YEARS,FAIL,15102,Others,,
NV,32,3,1221,"38,80261","-116,419389",LAS VEGAS,PROPRIETARY 2 TO 3 YEARS,FAIL,15102,Others,,
NV,32,3,1173,"38,80261","-116,419389",LAS VEGAS,PROPRIETARY 2 TO 3 YEARS,FAIL,15102,Others,,
NV,32,3,2274,"38,80261","-116,419389",LAS VEGAS,PROPRIETARY 2 TO 3 YEARS,FAIL,15102,Others,,
CA,6,73,5221,"36,778261","-119,417932",SAN DIEGO,PUBLIC 2 TO 3 YEARS,PASS,13719,Others,,
CA,6,73,6429,"36,778261","-119,417932",SAN DIEGO,PUBLIC 2 TO 3 YEARS,PASS,13719,Others,,
OH,39,15,50,"40,417287","-82,907123",BETHEL,PUBLIC 2 TO 3 YEARS,PASS,16829,Health field,,
WV,54,73,1173,"38,597626","-80,454903",WAVERLY,PROPRIETARY 2 TO 3 YEARS,ZONE,14448,Others,,
SC,45,3,1193,"33,836081","-81,163725",NORTH AUGUSTA,PROPRIETARY LESS THAN 2 YEARS,ZONE,13068,Others,,
CA,6,65,1110,"36,778261","-119,417932",TEMECULA,PROPRIETARY LESS THAN 2 YEARS,ZONE,9601,Others,,
CA,6,65,579,"36,778261","-119,417932",TEMECULA,PROPRIETARY LESS THAN 2 YEARS,ZONE,9601,Others,,
TN,47,149,1311,"35,517491","-86,580447",LEBANON,PUBLIC 2 TO 3 YEARS,PASS,55134,Others,,
TN,47,149,959,"35,517491","-86,580447",LEBANON,PUBLIC 2 TO 3 YEARS,PASS,55134,Others,,
TN,47,149,803,"35,517491","-86,580447",LEBANON,PUBLIC 2 TO 3 YEARS,PASS,55134,Others,,
WI,55,59,6897,"43,78444","-88,787868",RACINE,PROPRIETARY 4 YEARS OR MORE,ZONE,29890,Others,,
TX,48,423,50,"31,968599","-99,901813",TYLER,PUBLIC 4 YEARS OR MORE,PASS,45604,Health field,,
PR,72,3,50,"18,220833","-66,590149",AGUADA,PROPRIETARY LESS THAN 2 YEARS,PASS,8720,Health field,,
CA,6,71,1311,"36,778261","-119,417932",FONTANA,PROPRIETARY LESS THAN 2 YEARS,FAIL,10205,Health field,,
CA,6,13,50,"36,778261","-119,417932",CONCORD,PUBLIC 2 TO 3 YEARS,PASS,31696,Health field,,
CA,6,13,50,"36,778261","-119,417932",CONCORD,PUBLIC 2 TO 3 YEARS,PASS,31696,Health field,,
CA,6,37,2761,"36,778261","-119,417932",ALHAMBRA,PROPRIETARY LESS THAN 2 YEARS,PASS,10446,Others,,
